PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
1jNwU,8/4n1p1/ppp2k2/3p1P2/PP1P2Kp/2P1N3/6P1/8 w - - 1 50,g4h4 e7f5 e3f5 f6f5,912,88,100,30,advantage endgame knightEndgame short,https://lichess.org/FbY4McQI#99,
1jNy0,4R3/pp3kpp/2p4r/6q1/3P1nP1/1P3P1P/P5Q1/4R2K w - - 3 35,g2c2 h6h3 h1g1 h3g3,1749,190,-50,4,crushing endgame short,https://lichess.org/owfUL82b#69,
1jNzH,1n4k1/r5pp/p3p2q/1pp1Q3/2P4P/1K6/PP3r2/6RR b - - 1 24,b5b4 e5b8 f2f8 b8a7 h6e3 b3a4,1305,75,92,2043,crushing fork hangingPiece long middlegame,https://lichess.org/McEuWu2D/black#48,
1jNzV,8/8/5p1k/7P/6P1/3b2K1/1Bp5/8 b - - 14 65,h6g5 b2c1,1488,84,85,104,bishopEndgame endgame mate mateIn1 oneMove,https://lichess.org/HnzYUSYU/black#130,
1jO3l,4B3/p7/r6p/1p4p1/8/2kR1PKP/8/8 b - - 0 41,c3d3 e8b5 d3d4 b5a6,841,90,84,98,crushing endgame fork short,https://lichess.org/BdG0PKAw/black#82,
1jO99,8/ppk4p/2p2p2/3n1Q2/2PP4/1B5P/PP3P2/1K2q3 w - - 0 25,b1c2 d5b4,1319,74,92,3161,endgame mate mateIn1 oneMove,https://lichess.org/wH3ZHKf1#49,
1jOBd,6rk/b1p3Qp/p1p5/3p4/1PP2R2/P1B1N3/3Pq3/7K b - - 0 33,g8g7 f4f8,668,105,88,594,endgame mate mateIn1 oneMove pin,https://lichess.org/uNoBecRA/black#66,
1jOFf,2kr4/pp1bpB2/2pp1b2/3PqP2/8/1PP1rQP1/P2N3P/R4R1K w - - 3 21,d2c4 e3f3 c4e5 f3f1,1345,75,91,696,advantage kingsideAttack middlegame short,https://lichess.org/GGTBlNXt#41,
1jOO2,8/p2R2p1/1p2p2p/2k5/6P1/P6P/2r5/6K1 b - - 4 37,e6e5 d7c7 c5d5 c7c2,936,81,90,172,crushing endgame rookEndgame short skewer,https://lichess.org/04fzLdYj/black#74,
1jOPQ,r5k1/p5q1/1pp1b2r/2Q4P/3p2P1/2PB4/P1K5/4RR2 w - - 0 32,c5d6 e6b3 a2b3 h6d6,1199,76,94,14521,crushing discoveredAttack middlegame short,https://lichess.org/6incTHZG#63,
1jOQc,4r3/1bp2k1p/p3rp2/2b5/2N5/1P4RP/PBPP4/2K2R2 w - - 5 25,a2a3 e6e1 f1e1 e8e1,635,91,56,179,backRankMate mate mateIn2 middlegame short,https://lichess.org/cEJJaQYn#49,
1jOUK,6k1/5pp1/p3P1p1/1p6/2p5/P2r2q1/1P2Q1P1/6KR b - - 2 36,g3e3 e2e3 d3e3 h1h8 g8h8 e6f7,1931,75,99,360,advancedPawn advantage deflection endgame long master sacrifice,https://lichess.org/o7rUdOaX/black#72,
1jOaA,1r3rk1/2q2pp1/p5np/7N/P3Q3/1P5P/2P3P1/4RRK1 w - - 1 24,e1e2 c7c5 g1h2 c5h5 f1f5 h5h4 e4h4 g6h4,1782,76,91,1833,advantage fork middlegame veryLong,https://lichess.org/MUlJidfX#47,
1jOaO,q4rk1/p3bppp/2b1p3/1ppnP3/3pNP2/3P2P1/PPQ4P/R1B2RK1 w - - 5 18,e4c5 d5b4 c2e2 e7c5,1932,75,92,1514,advantage middlegame short,https://lichess.org/2AjLk8NI#35,Kings_Indian_Attack Kings_Indian_Attack_Sicilian_Variation
1jOeI,3r2k1/6bp/1q4p1/4ppN1/3p4/1P1Q3P/2P2PP1/3R2K1 b - - 1 25,h7h6 d3c4 g8h8 g5f7 h8h7 f7d8,948,75,96,3462,crushing endgame exposedKing fork long,https://lichess.org/nX8N3LD3/black#50,
1jOjq,r1b1nr1k/2q2p1p/pp1pp2P/4b1NB/3B4/2N5/PPPQ1P2/2K3R1 b - - 0 22,e5d4 d2d4 f7f6 h5e8,2285,79,76,91,advantage kingsideAttack middlegame pin short,https://lichess.org/zzCxfxRg/black#44,
1jOlj,r4k1r/1N2bpp1/p6p/1p1P4/6nq/3QB3/PPP2PPP/3RR1K1 w - - 1 19,e3f4 h4f2 g1h1 f2f4,1699,75,87,973,crushing fork middlegame short,https://lichess.org/THwcwYP1#37,Italian_Game Italian_Game_Anti-Fried_Liver_Defense
1jOqZ,8/p1p5/1p1bp2R/5k1p/1PP2PrP/P4KP1/8/8 b - - 0 34,d6f4 h6h5 f4g5 h5g5 g4g5 h4g5,1937,75,66,89,crushing endgame long,https://lichess.org/aWWbty9f/black#68,
1jOqt,rn1r2k1/5ppp/b1p5/3p4/pp1P1PPn/4R2P/PPP1N3/2K2B1R b - - 2 18,d8e8 e3e8,451,103,86,193,backRankMate hangingPiece mate mateIn1 middlegame oneMove,https://lichess.org/bzMplVbz/black#36,French_Defense French_Defense_Knight_Variation
1jOr6,r1b2rk1/pp1qbp2/1np1p1pQ/6Pn/5PP1/2P1B2R/PP2N3/R5K1 b - - 2 23,f8d8 h3h5 g6h5 g5g6 f7g6 h6g6,2685,92,91,344,advantage kingsideAttack long middlegame sacrifice,https://lichess.org/pABHKduv/black#46,
1jOsU,2qr4/p2r2k1/1ppb1p2/2p1pPp1/2P1N1Pp/1P1Q3P/P2R4/3R3K b - - 1 33,d6f8 d3d7 c8d7 d2d7 d8d7 d1d7,760,106,91,555,crushing long middlegame,https://lichess.org/rgczVdcz/black#66,
1jP1E,8/1r3pkp/1r4p1/R7/p4P2/P5P1/2P4P/2K1R3 w - - 2 35,a5a4 b6b1 c1d2 b7d7 d2e2 d7e7,1224,76,72,114,advantage endgame long rookEndgame,https://lichess.org/QfcVR83E#69,
1jP2v,2r2rk1/p2R1p1p/1pnRp1p1/8/4P3/2P2P2/P3N1PP/6K1 b - - 0 24,f8d8 d6c6 d8d7 c6c8,1656,77,96,22393,advantage endgame short,https://lichess.org/ATglVjod/black#48,
1jPCG,r1bq1rk1/2pp1pp1/1p3n1p/p3p3/2PnP1P1/P2PN2P/1P2NP2/R2QKB1R w KQ - 1 12,e3f5 d4f3,961,76,95,1760,mate mateIn1 middlegame oneMove,https://lichess.org/9uC7Hi1K#23,English_Opening English_Opening_The_Whale
1jPEE,4rk2/1p3ppp/p7/1N6/2N1n3/2P5/P5PP/4R1K1 w - - 0 28,b5d6 e4d6 e1e8 d6e8,1223,114,33,26,advantage endgame short,https://lichess.org/vAaKZg1G#55,
1jPGU,3rNbk1/p4ppp/7q/3R4/2pB4/2P3QP/P4PP1/6K1 b - - 0 30,d8d5 e8f6 h6f6 d4f6,1191,81,94,1169,advantage endgame pin short,https://lichess.org/2gwnJnaA/black#60,
1jPOE,2r2rk1/5p1p/6p1/p3R3/Pq2P3/1PbQBP2/2P3PP/1K1R4 w - - 5 33,e5b5 b4a3 d3c3 c8c3 e3c1 a3e7,1558,104,87,17,advantage long middlegame,https://lichess.org/bYFR6sOT#65,
1jPOq,2rq1rk1/p4ppp/2p1pn2/2b1Nb2/N2p1P2/P3P3/1PP3PP/R1BQ1RK1 b - - 1 12,d4e3 a4c5 d8d1 f1d1,1761,74,82,174,advantage hangingPiece middlegame short,https://lichess.org/VNOubwOV/black#24,Queens_Pawn_Game Queens_Pawn_Game_Chigorin_Variation
1jPRV,r1b1k2r/ppp1nppp/1bn2q2/4p3/2B1P3/BQP2N2/P4PPP/R2R1NK1 b kq - 9 13,c6a5 c4f7 f6f7 d1d8 e8d8 b3f7,2049,77,92,2212,attackingF2F7 crushing deflection long master opening sacrifice,https://lichess.org/76ji47Nd/black#26,Italian_Game Italian_Game_Evans_Gambit
1jPUP,4Q3/5Rpk/5bp1/3p4/2pn1B2/5r1P/5PPK/q7 w - - 0 36,g2f3 d4f3 h2g3 f3h4 f7f6 a1f6,2769,86,93,1720,crushing endgame long quietMove,https://lichess.org/wD5xJwnB#71,
1jPV9,2br1rk1/p1q1b1pp/1pn1pn2/2p1P1N1/2N2P2/PP4P1/1B4BP/1QKR3R b - - 0 20,f6d5 b1h7,1461,94,60,447,kingsideAttack master mate mateIn1 oneMove opening,https://lichess.org/EzqXLwam/black#40,
1jPZm,8/1b3r2/p3R3/1p4Bk/2pN3P/2Pn4/P7/6K1 w - - 3 37,g1h2 f7f2 h2h3 b7c8 h3g3 c8e6,1998,75,78,242,crushing endgame long pin,https://lichess.org/YHgTsvRm#73,
1jPdU,8/1R6/2r5/8/4pkpp/8/5P2/5K2 b - - 2 65,f4f3 b7f7 c6f6 f7f6,915,180,83,10,endgame mate mateIn2 rookEndgame short,https://lichess.org/xeCZTtJk/black#130,
1jPeM,4r1k1/q5pp/p3pn2/1b6/3P1P2/1Q4P1/P4PBP/4R1K1 b - - 2 30,f6d5 e1e6 e8e6 g2d5 g8f8 d5e6,2378,94,100,38,advantage attraction capturingDefender long middlegame pin,https://lichess.org/ZFsA7e2P/black#60,
1jPjI,4n2r/p3pk2/3p1p2/1qpPP2p/2N5/Pr4R1/1P1Q1K2/6R1 b - - 0 29,b5c4 e5e6 f7f8 d2h6 h8h6 g3g8,1752,77,94,8676,long mate mateIn3 middlegame sacrifice,https://lichess.org/62WMfg9i/black#58,
1jPuG,4r2k/2q1nQbp/p1b2pp1/1p6/4P3/8/PP1RBPPP/3R2K1 b - - 4 23,e7d5 f7c7 d5c7 d2c2 c6e4 c2c7,2420,92,90,308,crushing long middlegame,https://lichess.org/oYBIz0Kw/black#46,
1jPuZ,7k/6pp/8/p4q2/3p4/P2P1p2/1PP2P2/R5RK w - - 0 32,a1e1 f5h5,519,87,100,78,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/3xMo6MRt#63,
1jPxT,1r6/2RR4/p7/4P3/3kn3/5rP1/P1P5/4K3 b - - 4 32,d4e3 d7d3,931,78,97,2358,endgame mate mateIn1 oneMove,https://lichess.org/tXcnufSE/black#64,
1jQ71,1k5r/pp4p1/2q1p3/2NpPn2/bP4Q1/P5Pp/5P1P/1RR3K1 w - - 4 27,g4g6 d5d4 c5a6 c6a6,1810,75,95,2064,advantage middlegame quietMove short,https://lichess.org/61hG5821#53,
1jQBH,8/b5k1/b7/P7/3p1B1p/3Nr2P/1P1R2P1/6K1 w - - 7 43,d3b4 e3e1 g1h2 d4d3,2050,75,92,158,advantage endgame master short,https://lichess.org/jx2oxkGF#85,
1jQDt,1k6/p1p2q2/Pp1p1r2/1P1P3p/2P3pP/3QprP1/4RPK1/5R2 w - - 4 39,d3e4 f3f2 e2f2 f6f2 f1f2 f7f2,1353,75,84,322,crushing endgame long,https://lichess.org/h2qavTv6#77,
1jQEb,1r3rk1/p1pp2p1/3P3p/B3Pp2/2PQnP1q/P7/2P3PP/R4R1K w - - 1 22,a5c7 e4g3 h1g1 g3e2,1541,73,95,25113,crushing kingsideAttack middlegame pin short,https://lichess.org/JyDuwUwv#43,
1jQMd,8/5ppk/2p1p3/8/7Q/P4q2/1PP5/2K5 b - - 0 36,h7g8 h4d8 g8h7 d8d3 f3d3 c2d3,1343,77,90,1696,crushing endgame long queenEndgame,https://lichess.org/yqKEK9K7/black#72,
1jQPA,3r2k1/pr3pbp/1q3np1/3p4/8/1PN1P1P1/PB1Q1P1P/R4RK1 w - - 0 18,c3e2 f6e4 d2c1 b7c7 b2g7 c7c1,1788,74,92,1634,crushing long master middlegame,https://lichess.org/YsFGphQQ#35,Zukertort_Opening Zukertort_Opening_Kingside_Fianchetto
1jQPS,1k3r1r/BPq1b1p1/6Q1/1P1p2Pp/P1n2P2/2P2N2/5K2/R4R2 b - - 0 28,b8a7 g6a6 a7b8 a6a8,1422,247,-37,6,mate mateIn2 middlegame short,https://lichess.org/VUDo8DKJ/black#56,
1jQPe,6k1/p1p2ppp/4p3/2n5/2Pr2bq/4PN2/PP3P1P/RNB1K2R w KQ - 0 14,f3h4 d4d1,1239,82,92,110,mate mateIn1 middlegame oneMove,https://lichess.org/L9bLLWyM#27,Grob_Opening Grob_Opening_Grob_Gambit
1jQQI,r4rk1/ppQ1N2p/3p1pqp/5b2/2Pb1P2/8/P5PP/4R2K b - - 2 26,g8f7 e7f5 f7g8 f5e7 g8h8 e7g6,1821,74,87,107,advantage discoveredAttack fork long middlegame,https://lichess.org/7IUGXDcA/black#52,
1jQWB,2kr4/1bpn1R2/2p5/p4Q2/2p1P2P/P1N5/KPP5/6q1 b - - 1 31,g1c5 f7d7 c5f5 d7d8 c8d8 e4f5,1645,74,91,913,crushing long middlegame queensideAttack,https://lichess.org/LllzfXdq/black#62,
1jQZM,1r4k1/pb3ppp/2p1pb2/2N5/2B5/1P6/P4PPP/3R2K1 b - - 1 21,g7g5 c5d7 b8a8 d7f6,1203,75,94,9038,crushing endgame fork short,https://lichess.org/51MQtfOl/black#42,
1jQb4,1r3r1k/6pp/p4b2/qp1R3B/P3p3/1QP2P2/1P3P1P/5RK1 b - - 1 21,b5a4 b3b8 f8b8 d5a5,1394,74,91,2437,crushing middlegame short,https://lichess.org/jzMx0Etl/black#42,
1jQe2,R7/2r1qkpp/Q2n1p2/1p3b2/3p4/2P3P1/3B1PBP/6K1 w - - 0 30,c3d4 c7c1 d2c1 e7e1 g2f1 f5d3,2106,88,82,27,crushing fork long middlegame pin sacrifice,https://lichess.org/T4ltMOFE#59,
1jQgU,3r2k1/1p5p/p3q1p1/2p5/8/2P5/PP3PPP/4R1K1 w - - 0 23,e1e6 d8d1 e6e1 d1e1,592,89,73,192,backRankMate endgame mate mateIn2 rookEndgame short,https://lichess.org/PUWeZwMz#45,
1jQjr,5rk1/5p1p/1Q2p1p1/pN4b1/2P1b2q/P1BrN2P/5PP1/2R1R1K1 w - - 1 28,e3g4 e4g2 e1e3 g5e3,2449,95,89,1170,crushing middlegame short,https://lichess.org/3ln2VUM2#55,
1jQky,2n2k2/3r2p1/1p5p/p1pqPp2/P2P1P2/7P/1R1Q2P1/3R2K1 w - - 0 26,d4c5 d5c5 g1h2 d7d2,1464,97,57,29,advantage discoveredAttack endgame short,https://lichess.org/P885tSsQ#51,
1jQue,r4rk1/4qppp/2n1b3/p2p4/1ppPn3/2P2NN1/PPQ2PPP/RB2R1K1 b - - 1 16,e4g3 c2h7,794,94,84,375,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/cVlvzbVy/black#32,French_Defense French_Defense_Exchange_Variation
1jQwU,5q2/1Q6/P5kp/8/3P2K1/5PP1/8/8 w - - 5 71,a6a7 f8f5 g4h4 f5h5,1507,76,83,255,endgame mate mateIn2 queenEndgame short,https://lichess.org/scTQd4tR#141,
1jQwm,8/R7/6kp/2p3p1/8/8/PP1rn1PP/5R1K w - - 3 37,f1f7 d2d1 f7f1 d1f1,466,99,95,269,backRankMate endgame mate mateIn2 short,https://lichess.org/SYrv0lzx#73,
1jR8j,3r2k1/p3q2p/1p1Np2b/4Ppp1/1P3P2/PQ4PP/8/2R3K1 b - - 1 34,g5f4 d6f5 e7d7 f5h6,1386,76,83,80,advantage endgame pin short,https://lichess.org/5Pz4t9Zg/black#68,
1jRFH,4rqk1/pp3rb1/3p2p1/2pP3p/4BBb1/3P2P1/PP1Q2KR/7R w - - 3 28,e4g6 e8e2 d2e2 g4e2,1066,85,91,2153,advantage fork middlegame short,https://lichess.org/cu1CJv6F#55,
1jROD,8/8/3p4/p1p3k1/2P1Kp1p/PP5P/8/8 b - - 0 51,a5a4 b3a4 d6d5 c4d5 c5c4 d5d6,1780,82,95,9399,crushing endgame long master pawnEndgame,https://lichess.org/hSRVFNGZ/black#102,
1jRYr,8/krR3Q1/pq1P1p1p/1p6/3b1P1P/P7/6P1/7K b - - 1 35,f6f5 c7b7 b6b7 g7d4,1126,75,96,2154,crushing endgame fork master short,https://lichess.org/nQLGZw91/black#70,
1jRds,3r1rk1/pp3ppp/8/7q/4p3/1N2Pn2/P3QPPP/R4R1K w - - 4 23,g2f3 d8d6 f1g1 d6h6 g1g2 e4f3,2252,97,2,26,crushing long middlegame quietMove,https://lichess.org/ldLiHBSl#45,
1jRhw,rn3rk1/1p1q1ppp/p1p5/8/R2bN3/1P1P1Q1P/1PP2PP1/4R1K1 b - - 1 18,d4b6 e4f6 g7f6 a4g4 d7g4 f3g4,1870,76,92,1226,advantage clearance kingsideAttack long middlegame sacrifice,https://lichess.org/MeMIFjn6/black#36,Russian_Game Russian_Game_Other_variations
1jRoR,6k1/p3pp1p/6p1/8/2P3b1/3QPN2/qr3PPP/3R2K1 b - - 1 25,b2f2 d3d8 g8g7 d8d4,1273,76,85,380,advantage endgame short,https://lichess.org/N7wkMwV0/black#50,
1jRpR,r1b2rk1/pp1n2pp/2pb4/q4p2/2P1B3/1P2P1P1/PBQNP2P/R3K2R w KQ - 0 15,e4f5 a5f5 c2f5 f8f5,1958,74,92,550,crushing middlegame short,https://lichess.org/RHYNtecF#29,English_Opening English_Opening_Agincourt_Defense
1jRr1,3r1rk1/p1pQ1pp1/b6p/1Np1p3/P1P1P3/2P2PqP/6P1/4RKNR w - - 5 18,d7f5 d8d2 g1e2 d2e2 f1e2 a6c8 f5h5 g8h7,2794,121,90,517,crushing defensiveMove middlegame sacrifice veryLong,https://lichess.org/MhjQOHoc#35,Bishops_Opening Bishops_Opening_Berlin_Defense
1jRs0,4r2k/p5pp/2p5/4Bp2/4n3/1P4PP/P1P3K1/3R4 b - - 0 27,e8e5 d1d8 e5e8 d8e8,965,187,33,35,backRankMate endgame mate mateIn2 short,https://lichess.org/y7VB8CS7/black#54,
1jRz3,r4rk1/2pbqpp1/2n1p2p/8/3bN3/3Q1N2/P1B2PPP/R4RK1 b - - 3 19,d4a1 e4f6 g7f6 d3h7,1247,75,96,6480,clearance kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/cq2vLPYA/black#38,Queens_Gambit_Declined Queens_Gambit_Declined_Capablanca_Variation
1jS1P,r1b2rk1/pp3ppp/1n6/8/4Rq2/5N2/PPQ1BPPP/1K5R b - - 0 17,c8f5 e4f4 f5c2 b1c2,924,80,100,421,advantage middlegame short,https://lichess.org/ZFTzzkwE/black#34,Queens_Gambit_Declined Queens_Gambit_Declined_Harrwitz_Attack
1jS3Z,1r1nk3/p2R1p1r/3p1p1p/2bN1P1Q/3qp3/1B6/P1P2PPP/5RK1 w - - 7 21,b3a4 d4f2 f1f2 b8b1 h5d1 b1d1,1533,82,86,132,kingsideAttack long master mate mateIn3 middlegame pin sacrifice,https://lichess.org/zZ9MDRSH#41,
1jS5x,3rk2r/pbp5/4p1q1/2p5/7p/1PN4P/P1P2BP1/R1Q1R1K1 w k - 1 24,g2g4 h4g3 e1e6 g6e6,1365,83,69,201,crushing enPassant middlegame short,https://lichess.org/RXCKFAk1#47,
1jS7L,1rb2rk1/p3q2p/2pbn2P/6p1/2P1Q3/N3P3/1B2BPP1/R5KR w - - 3 23,b2c3 e6f4 e4e7 f4e2 g1f1 e2g3,2108,128,84,12,advantage fork long master middlegame pin sacrifice,https://lichess.org/K8JHuUV1#45,
1jSGA,1b1q3r/p3kpp1/2B1p2p/1p2P3/2pP1n2/8/1PQ2PPP/R4RK1 w - - 2 20,c6b5 d8d5 f2f3 d5b5,1791,73,95,12904,advantage middlegame short,https://lichess.org/f7QrMrsT#39,
1jSKA,7k/5prp/p3pQ2/1p3p2/4qP1R/PBP2bP1/1PK4P/8 w - - 7 31,c2c1 e4e1 b3d1 e1d1,982,78,74,61,endgame mate mateIn2 queensideAttack short,https://lichess.org/z5WKUUlI#61,
1jSVQ,2r2k2/1b1qNp2/p2p1Ppp/1pb1p3/8/P1P4P/1P2Q1P1/3R1R1K w - - 2 36,e7c8 d7h3,1339,77,87,840,kingsideAttack master mate mateIn1 middlegame oneMove pin,https://lichess.org/vK8ccnWr#71,
1jSXo,r4r2/1ppk2pp/p2p4/3Pp1qn/2P1P3/7Q/PP2N1PP/1K3RR1 b - - 5 21,d7e7 h3e6 e7d8 f1f8,1151,75,94,1387,deflection mate mateIn2 middlegame short,https://lichess.org/BV3EFIGi/black#42,
1jSZ9,7k/6b1/pP1BP1pp/8/5p2/5P1P/PPrp1P2/4R1K1 w - - 0 35,e1d1 c2c1 d1c1 d2c1q,1072,75,96,2002,advancedPawn advantage endgame pin promotion short,https://lichess.org/Q6HxIaGG#69,
1jSb9,5Nk1/6b1/1qp5/1p4Q1/1P2r3/7P/5PP1/5RK1 b - - 0 37,g8f8 g5f5 f8g8 f5e4,949,88,89,29,advantage endgame fork short,https://lichess.org/4HPIlvlV/black#74,
1jSeM,8/2k1Bp1p/2Bp2p1/2nPp3/1p2P3/PPb2P2/2K3PP/8 w - - 4 39,e7f6 b4a3 c2c3 c5d3 c3d3 a3a2,2051,85,50,34,advancedPawn advantage endgame long quietMove sacrifice,https://lichess.org/pMiltHg5#77,
1jSfZ,5rk1/q4rpp/4QPn1/1p6/p3R3/P7/1PP2PPP/R4K2 w - - 1 25,f6g7 a7f2,1311,334,43,10,mate mateIn1 middlegame oneMove,https://lichess.org/Knz7Zq79#49,
1jSgs,5rk1/2p1q3/pp5p/7P/8/2PQR3/P5P1/6K1 b - - 0 35,e7c5 d3g6 g8h8 g6h6,934,80,60,45,crushing endgame master short,https://lichess.org/5iPIBpNA/black#70,
1jSjz,5k2/pb4p1/1p2Bp1p/4p3/1P6/P3P1NP/1B1q2P1/2R3K1 w - - 1 31,c1c7 d2g2,1035,76,94,156,endgame mate mateIn1 oneMove,https://lichess.org/ZrBNhtku#61,
1jSrQ,r5k1/pp3p1p/2pb2q1/6p1/1P1Pp1P1/PQ2P2r/3NRPK1/5R2 w - - 0 25,g2h3 g6h6 h3g2 h6h2,935,81,89,51,mate mateIn2 middlegame short,https://lichess.org/TX4IeeNz#49,
1jSsb,r1b3k1/p4rp1/2p4Q/1p2B3/3P4/q1P1P2p/P4P2/2K3RR w - - 1 23,c1b1 c8f5 e3e4 f5e4 b1a1 a3c3,1570,76,94,1629,fork long mate mateIn3 middlegame,https://lichess.org/YfwqiobG#45,
1jSxt,1rb2rk1/p4p2/1p2p1np/8/2Pq4/3B1Q1N/P4PPP/3R1RK1 b - - 1 20,c8b7 d3g6 b7f3 d1d4,1169,77,88,1026,advantage discoveredAttack middlegame short,https://lichess.org/YwS2hTwN/black#40,
1jT0j,8/8/8/5p2/P1R3pk/4r3/4N1PK/8 w - - 7 60,e2f4 g4g3 h2g1 e3e1,1142,75,97,391,endgame mate mateIn2 short,https://lichess.org/APdAEXAL#119,
1jT9d,r5k1/p1p3p1/1p2p2Q/3p4/4b3/2q3B1/P1P3RK/5R2 b - - 0 27,e4g2 h6e6 g8h8 f1f4 g2e4 f4h4,2093,137,73,13,crushing endgame long quietMove,https://lichess.org/satVk0tm/black#54,
1jTDX,8/7k/b7/4R1KP/6P1/1r6/8/8 b - - 4 50,a6c8 e5e7 h7g8 e7e8 g8f7 e8c8,990,77,90,172,crushing endgame exposedKing fork long,https://lichess.org/TisSGGID/black#100,
1jTEg,8/pb1Q2pp/1p4k1/5r2/5n2/P7/1P3PP1/R1B2RK1 w - - 6 23,d7b7 f4e2 g1h1 f5h5,1136,75,91,494,endgame mate mateIn2 short,https://lichess.org/HjG3v4Fe#45,
1jTFn,1b1rrnk1/6pp/q3pp2/3p4/3P1PQ1/2P2NP1/3BR2P/4R2K w - - 2 29,f4f5 e6f5 g4f5 e8e2,1176,76,81,332,advantage discoveredAttack middlegame short,https://lichess.org/cAyCeUsg#57,
1jTQX,4r1k1/1pQ3pp/2b1q3/3pN3/6P1/8/8/5R1K b - - 0 32,e6e5 c7f7 g8h8 f7f8 e8f8 f1f8,1066,76,96,3351,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/BSjTNRCB/black#64,
1jTSe,r2q1k2/p4ppQ/1p2rb1p/1B2p2P/1n6/2p4P/PP3P2/3R1RK1 b - - 1 23,e6d6 d1d6 d8d6 h7h8 f8e7 h8a8,1661,74,91,1867,advantage long middlegame skewer,https://lichess.org/b8kWCCQC/black#46,
1jTUj,r2bk2r/1p3ppp/1p1Bpn2/3p3b/3P4/2PB3P/PP3PP1/R3K1NR b KQkq - 2 14,f6e4 d3b5,857,127,72,220,doubleBishopMate mate mateIn1 middlegame oneMove,https://lichess.org/0T4WUhXI/black#28,Caro-Kann_Defense Caro-Kann_Defense_Exchange_Variation
1jTVB,r1b1r2k/pppp2pp/5q2/n2NN3/3P4/8/PPQ2PPP/4R1K1 b - - 3 20,e8e5 e1e5 f6e5 d4e5,1943,74,96,1286,advantage middlegame short,https://lichess.org/oV4WtGxp/black#40,
1jTYe,4r1k1/pp1R3p/3p2p1/2pP4/2P3P1/7p/PP3P1P/6K1 w - - 0 30,d7b7 e8e1,435,96,73,93,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/TgQJTOU3#59,
1jTaJ,8/1P4k1/2B1b3/4p3/6pp/R1P4P/1r4PK/8 w - - 0 43,a3a7 g4g3 h2g1 b2b1,1129,76,81,388,endgame mate mateIn2 short,https://lichess.org/vbPVwkHT#85,
1jTbM,2q1r1k1/6p1/1R5p/8/3P4/2r4P/5PP1/RQ4K1 w - - 1 37,a1a7 c3c1 g1h2 c1b1,914,133,83,26,advantage endgame fork short,https://lichess.org/bLxDXd2d#73,
1jTeM,2kr2r1/1p3p1Q/p3p3/1P1p4/P2P4/5q2/5P1P/R4RK1 w - - 2 27,h7g8 d8g8,1322,414,100,17,endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/Zdm44LGm#53,
1jToQ,6rk/4p3/8/8/P6r/2N2P2/5nPK/1R3R2 w - - 3 37,h2g1 f2h3 g1h1 h3f4 h1g1 g8g2,1542,74,90,1492,discoveredAttack endgame long mate mateIn3 pin,https://lichess.org/Vf6Dgn7y#73,
1jTqF,r2r2k1/p2qbppp/2pppn2/4P1B1/8/2N5/PPPQ1PPP/R2R2K1 b - - 0 13,d6e5 d2d7 d8d7 d1d7 f6d7 g5e7,1820,75,74,157,capturingDefender crushing long middlegame,https://lichess.org/op1YiIrj/black#26,Sicilian_Defense Sicilian_Defense_Scheveningen_Variation
1jTsx,5r2/2p2p1k/6rp/1p3R2/3QPp1b/1BP2P1q/PP4P1/5RK1 w - - 13 35,d4d7 h3g2,739,80,85,112,kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/pX0sdyc2#69,
1jTuA,2kr3r/pb3p2/1pq1pRnp/2p5/2P3pN/2NP2P1/PP1QB1PP/R5K1 w - - 1 18,h4g6 c6g2,693,87,100,77,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/NNEBRyre#35,French_Defense French_Defense_Knight_Variation
1jTwP,r4rk1/5ppp/p1p3q1/3pp3/4P1b1/2PQ1N2/PPB2P2/R4RK1 w - - 3 20,g1h1 d5e4 d3e4 g4f3 e4f3 g6c2,2352,96,89,540,crushing exposedKing fork long middlegame skewer,https://lichess.org/MQyHfOaZ#39,
1jTzV,5r1k/p6p/3p4/P1pPn1q1/1pP1Q1p1/1P6/2B3PP/R6K b - - 7 26,g5d2 e4h7,897,121,73,23,endgame kingsideAttack mate mateIn1 oneMove,https://lichess.org/60nyC0fo/black#52,
1jU3m,2r3r1/5kp1/p4p2/1p2p2P/1P1pq3/P4PQ1/6P1/2B2RK1 b - - 0 36,c8c1 f3e4 c1f1 g1f1,1783,74,79,168,advantage endgame hangingPiece short,https://lichess.org/aSmubQXH/black#72,
1jU6e,4r1k1/pp2r1pp/2p3q1/3p4/1P1P1Pn1/PQ2P2R/5NPP/1R4K1 w - - 10 26,h3g3 e7e3 f2g4 e3b3,1362,75,82,131,crushing middlegame short,https://lichess.org/pwQ3gVY5#51,
1jU7h,6k1/1R4b1/p2qr1pp/3B1p2/2P5/6P1/P1Q2P1P/6K1 w - - 2 33,c2e2 d6d5 c4d5 e6e2,850,82,91,344,advantage endgame master short,https://lichess.org/PuujxTYD#65,
